Calling PickFoodCalling CalcBlobCentersCleanInterior: i=0, j=1
REMOVED: j=1, ConnectedColor:16,155,52, XY:243,421
REMOVED: j=1, ConnectedColor:16,155,52, XY:244,422
REMOVED: j=1, ConnectedColor:16,155,52, XY:245,422
REMOVED: j=1, ConnectedColor:16,155,52, XY:246,423
REMOVED: j=1, ConnectedColor:16,155,52, XY:247,423
REMOVED: j=1, ConnectedColor:16,155,52, XY:248,424
REMOVED: j=1, ConnectedColor:16,155,52, XY:249,425
REMOVED: j=1, ConnectedColor:16,155,52, XY:250,425
REMOVED: j=1, ConnectedColor:16,155,52, XY:251,425
REMOVED: j=1, ConnectedColor:16,155,52, XY:252,426
REMOVED: j=1, ConnectedColor:16,155,52, XY:253,426
REMOVED: j=1, ConnectedColor:16,155,52, XY:254,427
REMOVED: j=1, ConnectedColor:16,155,52, XY:255,428
REMOVED: j=1, ConnectedColor:16,155,52, XY:256,428
REMOVED: j=1, ConnectedColor:16,155,52, XY:257,428
REMOVED: j=1, ConnectedColor:16,155,52, XY:258,429
REMOVED: j=1, ConnectedColor:16,155,52, XY:259,430
REMOVED: j=1, ConnectedColor:16,155,52, XY:260,430
REMOVED: j=1, ConnectedColor:16,155,52, XY:261,431
REMOVED: j=1, ConnectedColor:16,155,52, XY:262,431
REMOVED: j=1, ConnectedColor:16,155,52, XY:263,432
REMOVED: j=1, ConnectedColor:16,155,52, XY:264,433
REMOVED: j=1, ConnectedColor:16,155,52, XY:265,433
REMOVED: j=1, ConnectedColor:16,155,52, XY:266,433
REMOVED: j=1, ConnectedColor:16,155,52, XY:267,434
REMOVED: j=1, ConnectedColor:16,155,52, XY:268,434
REMOVED: j=1, ConnectedColor:16,155,52, XY:269,435
REMOVED: j=1, ConnectedColor:16,155,52, XY:270,435
REMOVED: j=1, ConnectedColor:16,155,52, XY:271,435
REMOVED: j=1, ConnectedColor:16,155,52, XY:272,436
REMOVED: j=1, ConnectedColor:16,155,52, XY:273,436
REMOVED: j=1, ConnectedColor:16,155,52, XY:274,436
REMOVED: j=1, ConnectedColor:16,155,52, XY:275,436
REMOVED: j=1, ConnectedColor:16,155,52, XY:276,437
REMOVED: j=1, ConnectedColor:16,155,52, XY:276,450
REMOVED: j=1, ConnectedColor:16,155,52, XY:276,463
REMOVED: j=1, ConnectedColor:16,155,52, XY:277,437
REMOVED: j=1, ConnectedColor:16,155,52, XY:277,450
REMOVED: j=1, ConnectedColor:16,155,52, XY:277,464
REMOVED: j=1, ConnectedColor:16,155,52, XY:278,438
REMOVED: j=1, ConnectedColor:16,155,52, XY:278,450
REMOVED: j=1, ConnectedColor:16,155,52, XY:279,439
REMOVED: j=1, ConnectedColor:16,155,52, XY:279,450
REMOVED: j=1, ConnectedColor:16,155,52, XY:280,439
REMOVED: j=1, ConnectedColor:16,155,52, XY:280,450
REMOVED: j=1, ConnectedColor:16,155,52, XY:281,439
REMOVED: j=1, ConnectedColor:16,155,52, XY:281,450
REMOVED: j=1, ConnectedColor:16,155,52, XY:282,439
REMOVED: j=1, ConnectedColor:16,155,52, XY:282,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:282,586
REMOVED: j=1, ConnectedColor:16,155,52, XY:283,439
REMOVED: j=1, ConnectedColor:16,155,52, XY:283,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:283,506
REMOVED: j=0, ConnectedColor:9,227,53, XY:283,510
REMOVED: j=0, ConnectedColor:9,227,53, XY:283,527
REMOVED: j=0, ConnectedColor:9,227,53, XY:283,544
REMOVED: j=0, ConnectedColor:9,227,53, XY:283,586
REMOVED: j=1, ConnectedColor:16,155,52, XY:284,440
REMOVED: j=1, ConnectedColor:16,155,52, XY:284,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:284,505
REMOVED: j=0, ConnectedColor:9,227,53, XY:284,587
REMOVED: j=0, ConnectedColor:9,227,53, XY:284,587
REMOVED: j=1, ConnectedColor:16,155,52, XY:285,440
REMOVED: j=1, ConnectedColor:16,155,52, XY:285,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:285,505
REMOVED: j=0, ConnectedColor:9,227,53, XY:285,588
REMOVED: j=0, ConnectedColor:9,227,53, XY:285,588
REMOVED: j=1, ConnectedColor:16,155,52, XY:286,441
REMOVED: j=1, ConnectedColor:16,155,52, XY:286,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:286,505
REMOVED: j=1, ConnectedColor:16,155,52, XY:287,441
REMOVED: j=1, ConnectedColor:16,155,52, XY:287,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:287,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:288,442
REMOVED: j=1, ConnectedColor:16,155,52, XY:288,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:288,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:289,442
REMOVED: j=1, ConnectedColor:16,155,52, XY:289,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:289,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:290,442
REMOVED: j=1, ConnectedColor:16,155,52, XY:290,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:290,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:291,442
REMOVED: j=1, ConnectedColor:16,155,52, XY:291,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:291,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:292,442
REMOVED: j=1, ConnectedColor:16,155,52, XY:292,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:292,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:293,442
REMOVED: j=1, ConnectedColor:16,155,52, XY:293,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:293,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:294,442
REMOVED: j=1, ConnectedColor:16,155,52, XY:294,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:294,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:295,442
REMOVED: j=1, ConnectedColor:16,155,52, XY:295,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:295,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:296,444
REMOVED: j=1, ConnectedColor:16,155,52, XY:296,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:296,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:297,444
REMOVED: j=1, ConnectedColor:16,155,52, XY:297,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:297,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:298,444
REMOVED: j=1, ConnectedColor:16,155,52, XY:298,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:298,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:299,444
REMOVED: j=1, ConnectedColor:16,155,52, XY:299,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:299,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:300,444
REMOVED: j=1, ConnectedColor:16,155,52, XY:300,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:300,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:301,444
REMOVED: j=1, ConnectedColor:16,155,52, XY:301,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:301,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:302,444
REMOVED: j=1, ConnectedColor:16,155,52, XY:302,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:302,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:303,444
REMOVED: j=1, ConnectedColor:16,155,52, XY:303,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:303,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:304,445
REMOVED: j=1, ConnectedColor:16,155,52, XY:304,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:304,503
REMOVED: j=1, ConnectedColor:16,155,52, XY:305,445
REMOVED: j=1, ConnectedColor:16,155,52, XY:305,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:305,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:306,445
REMOVED: j=1, ConnectedColor:16,155,52, XY:306,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:306,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:307,445
REMOVED: j=1, ConnectedColor:16,155,52, XY:307,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:307,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:308,445
REMOVED: j=1, ConnectedColor:16,155,52, XY:308,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:308,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:309,445
REMOVED: j=1, ConnectedColor:16,155,52, XY:309,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:309,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:310,445
REMOVED: j=1, ConnectedColor:16,155,52, XY:310,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:310,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:311,446
REMOVED: j=1, ConnectedColor:16,155,52, XY:311,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:311,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:312,446
REMOVED: j=1, ConnectedColor:16,155,52, XY:312,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:312,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:312,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:312,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:313,446
REMOVED: j=1, ConnectedColor:16,155,52, XY:313,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:313,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:313,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:313,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:314,446
REMOVED: j=1, ConnectedColor:16,155,52, XY:314,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:314,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:314,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:314,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:315,446
REMOVED: j=1, ConnectedColor:16,155,52, XY:315,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:315,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:315,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:315,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:316,446
REMOVED: j=1, ConnectedColor:16,155,52, XY:316,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:316,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:316,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:316,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:317,446
REMOVED: j=1, ConnectedColor:16,155,52, XY:317,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:317,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:317,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:317,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:318,446
REMOVED: j=1, ConnectedColor:16,155,52, XY:318,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:318,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:318,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:318,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:319,446
REMOVED: j=1, ConnectedColor:16,155,52, XY:319,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:319,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:319,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:319,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:320,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:320,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:320,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:321,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:321,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:321,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:322,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:322,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:322,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:323,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:323,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:323,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:324,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:324,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:324,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:325,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:325,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:325,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:326,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:326,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:326,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:327,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:327,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:327,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:328,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:328,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:328,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:329,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:329,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:329,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:330,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:330,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:330,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:331,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:331,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:331,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:332,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:332,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:332,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:333,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:333,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:333,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:334,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:334,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:334,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:335,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:335,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:335,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:336,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:336,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:336,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:337,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:337,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:337,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:338,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:338,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:338,502
REMOVED: j=1, ConnectedColor:16,155,52, XY:339,448
REMOVED: j=1, ConnectedColor:16,155,52, XY:339,450
REMOVED: j=0, ConnectedColor:9,227,53, XY:339,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:340,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:341,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:341,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:341,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:342,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:342,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:342,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:343,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:343,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:343,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:344,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:344,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:344,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:345,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:345,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:345,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:346,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:346,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:346,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:347,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:347,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:347,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:348,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:348,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:348,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:349,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:349,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:349,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:350,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:350,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:350,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:351,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:351,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:351,502
REMOVED: j=0, ConnectedColor:9,227,53, XY:352,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:353,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:354,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:355,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:356,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:357,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:358,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:359,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:360,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:361,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:362,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:363,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:364,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:365,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:366,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:367,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:368,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:369,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:370,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:371,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:372,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:373,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:374,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:375,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:376,500
REMOVED: j=0, ConnectedColor:9,227,53, XY:377,501
REMOVED: j=0, ConnectedColor:9,227,53, XY:378,501
CleanInterior: i=35, j=0
CleanInterior: i=35, j=1
CleanInterior: i=35, j=2
CleanInterior: i=35, j=3
CleanInterior: i=35, j=4
CleanInterior: i=35, j=5
CleanInterior: i=35, j=6
CleanInterior: i=35, j=7
CleanInterior: i=35, j=8
CleanInterior: i=35, j=9
CleanInterior: i=35, j=10
CleanInterior: i=35, j=11
CleanInterior: i=35, j=12
CleanInterior: i=35, j=13
CleanInterior: i=35, j=14
CleanInterior: i=35, j=15
CleanInterior: i=35, j=16
CleanInterior: i=35, j=17
CleanInterior: i=35, j=18
CleanInterior: i=35, j=19
CleanInterior: i=35, j=20
CleanInterior: i=35, j=21
CleanInterior: i=35, j=22
CleanInterior: i=35, j=23
CleanInterior: i=35, j=24
CleanInterior: i=35, j=25
CleanInterior: i=35, j=26
CleanInterior: i=35, j=27
CleanInterior: i=35, j=28
CleanInterior: i=35, j=29
CleanInterior: i=35, j=30
CleanInterior: i=35, j=31
CleanInterior: i=35, j=32
CleanInterior: i=35, j=33
CleanInterior: i=35, j=34
CleanInterior: i=35, j=36
CleanInterior: i=35, j=37
CleanInterior: i=35, j=38
CleanInterior: i=35, j=39
CleanInterior: i=35, j=40
CleanInterior: i=35, j=41
CleanInterior: i=35, j=42
REMOVED: j=0, ConnectedColor:248,153,105, XY:798,177
REMOVED: j=0, ConnectedColor:248,153,105, XY:780,178
REMOVED: j=0, ConnectedColor:248,153,105, XY:738,179
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,180
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,181
REMOVED: j=0, ConnectedColor:248,153,105, XY:660,182
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,183
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,184
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,185
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,186
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,187
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,188
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,189
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,190
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,191
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,192
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,193
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,194
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,195
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,196
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,197
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,198
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,199
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,200
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,201
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,202
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,203
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,204
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,205
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,206
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,207
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,208
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,209
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,210
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,211
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,212
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,213
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,214
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,215
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,216
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,217
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,218
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,219
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,220
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,221
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,222
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,223
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,224
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,225
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,226
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,227
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,228
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,229
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,230
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,231
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,232
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,233
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,234
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,235
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,236
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,237
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,238
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,239
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,240
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,241
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,242
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,243
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,244
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,245
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,246
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,247
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,248
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,249
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,250
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,251
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,252
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,253
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,254
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,255
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,256
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,257
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,258
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,259
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,260
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,261
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,262
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,263
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,181
REMOVED: j=0, ConnectedColor:248,153,105, XY:661,183
REMOVED: j=0, ConnectedColor:248,153,105, XY:662,179
REMOVED: j=0, ConnectedColor:248,153,105, XY:662,264
REMOVED: j=0, ConnectedColor:248,153,105, XY:663,179
REMOVED: j=0, ConnectedColor:248,153,105, XY:663,264
REMOVED: j=0, ConnectedColor:248,153,105, XY:664,179
REMOVED: j=0, ConnectedColor:248,153,105, XY:664,264
REMOVED: j=0, ConnectedColor:248,153,105, XY:665,179
REMOVED: j=0, ConnectedColor:248,153,105, XY:665,264
REMOVED: j=0, ConnectedColor:248,153,105, XY:666,179
REMOVED: j=0, ConnectedColor:248,153,105, XY:666,264
REMOVED: j=0, ConnectedColor:248,153,105, XY:667,179
REMOVED: j=0, ConnectedColor:248,153,105, XY:667,264
REMOVED: j=0, ConnectedColor:248,153,105, XY:668,179
